ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
1360,0,2,2,3,0,0,1,0,3
1364,0,2,2,3,0,0,1,0,3
1373,0,2,2,3,0,0,1,0,3
1377,0,2,2,3,0,0,1,0,3
1378,0,1,3,4,2,3,6,3,6
1381,0,2,2,3,0,0,1,7,7
1382,0,2,2,3,0,0,1,0,2
1384,0,2,2,3,0,0,1,0,3
1385,0,2,2,3,0,0,1,0,3
1386,0,2,2,3,0,0,1,0,3
1391,1,0,1,2,1,1,4,2,1
1392,1,0,1,2,1,1,4,2,1
1393,0,2,2,3,0,0,1,7,7
1395,0,2,2,3,0,0,1,0,3
1398,0,2,2,3,0,0,1,0,3
1401,0,1,3,4,3,2,0,5,0
1406,1,0,1,2,1,1,4,2,1
1408,1,0,1,2,1,6,2,1,9
1410,1,0,1,2,1,6,2,1,9
1411,0,2,2,3,0,0,1,0,3
1412,1,0,1,2,1,1,4,2,1
1414,1,0,1,2,1,1,4,2,1
1417,0,2,0,1,0,0,1,0,3
1419,0,2,2,3,0,0,1,7,7
1420,1,0,1,2,1,1,4,2,1
1421,0,2,0,1,4,5,3,8,5
1424,0,2,2,3,0,0,1,7,7
1426,0,2,2,3,0,0,1,7,7
1427,0,2,2,3,0,0,1,0,3
1433,0,2,2,3,0,0,1,0,3
1437,0,2,2,3,0,0,1,7,7
1439,0,2,0,1,5,4,7,6,4
1440,0,2,2,3,0,0,1,0,2
1441,0,2,2,3,0,0,1,0,3
1442,1,0,1,2,1,1,4,2,1
1444,0,2,2,3,0,0,1,0,3
1447,1,0,1,2,1,1,4,2,1
1448,0,2,2,3,0,0,1,0,3
1449,1,0,1,2,1,1,4,2,1
1450,0,2,2,3,0,0,1,0,2
1451,1,0,1,2,1,6,2,1,9
1452,1,0,1,2,1,1,4,2,1
1454,1,0,1,2,1,1,4,2,1
1455,1,0,1,2,1,1,4,2,1
1457,0,2,2,3,0,0,1,0,3
1464,0,2,2,3,0,0,1,0,3
1465,1,0,1,2,1,6,2,1,9
1468,0,2,2,3,0,0,1,0,3
1472,0,2,2,3,0,0,1,0,3
1474,0,2,2,3,0,0,1,0,3
1475,0,2,2,3,0,0,1,0,3
1478,1,0,1,2,1,1,4,2,1
1479,0,2,2,3,0,0,1,7,7
1480,0,2,0,1,5,4,7,6,4
1483,0,2,2,3,0,0,1,7,7
1484,0,2,2,3,0,0,1,0,3
1487,0,2,2,3,0,0,1,0,2
1488,0,2,0,1,5,4,7,6,4
1489,0,1,3,4,3,2,0,5,0
1492,0,2,2,3,0,0,1,0,3
1495,1,0,1,2,1,1,4,2,1
1496,0,2,2,3,0,0,1,0,3
1497,0,2,2,3,0,0,1,0,3
1498,0,2,2,3,0,0,1,0,3
1499,0,2,2,3,0,0,1,0,3
1501,1,0,1,2,1,1,4,2,1
1502,0,2,2,3,0,0,1,0,3
1503,1,0,1,2,1,1,4,2,1
1505,0,2,2,3,0,0,1,0,2
1507,0,2,0,1,5,4,7,6,4
1508,0,2,2,0,0,6,5,4,8
1510,0,2,2,3,0,0,1,0,3
1511,0,2,2,3,0,0,1,0,2
1513,0,2,2,3,0,0,1,0,2
1515,0,2,2,3,0,0,1,0,3
1516,0,2,2,3,0,0,1,0,3
1517,1,0,1,2,1,1,4,2,1
1519,1,0,1,2,1,1,4,2,1
1521,0,2,2,3,0,0,1,0,2
1523,0,2,2,3,0,0,1,0,3
1524,0,1,3,4,3,2,0,5,0
1527,0,2,2,3,0,0,1,0,3
1528,0,2,2,0,0,6,5,4,8
1531,0,2,2,3,0,0,1,0,2
1534,0,2,0,1,5,4,7,6,4
1535,1,0,1,2,1,6,2,1,9
1536,0,1,3,4,2,3,6,3,6
1538,0,2,0,1,5,4,7,6,4
1539,0,2,2,3,0,0,1,0,3
1540,0,2,2,3,0,0,1,7,7
1541,0,1,3,4,3,2,0,5,0
1543,0,1,3,4,3,2,0,5,0
1547,0,1,3,4,3,2,0,5,0
1548,1,0,1,2,1,6,2,1,9
1550,0,2,2,3,0,0,1,0,3
1553,0,2,2,3,0,0,1,0,3
1554,0,2,2,3,0,0,1,0,3
1557,0,2,2,3,0,0,1,0,3
1559,0,2,2,3,0,0,1,0,2
1564,0,2,0,1,4,5,3,8,5
1565,1,0,1,2,1,1,4,2,1
1567,1,0,1,2,1,6,2,1,9
1569,0,2,2,3,0,0,1,0,2
1571,0,2,2,3,0,0,1,0,3
1572,0,2,0,1,5,4,7,6,4
1573,1,0,1,2,1,1,4,2,1
1574,0,2,2,0,0,0,5,4,8
1576,0,2,2,3,0,0,1,7,7
1578,0,2,2,3,0,0,1,0,3
1580,0,2,2,3,0,0,1,0,3
1583,0,1,3,4,3,2,0,5,0
1584,1,0,1,2,1,1,4,2,1
1588,1,0,1,2,1,6,2,1,9
1589,0,2,2,3,0,0,1,7,7
1590,0,2,2,3,0,0,1,0,3
1591,1,0,1,2,1,6,2,1,9
1592,0,2,2,3,0,0,1,7,7
1594,0,2,2,3,0,0,1,0,3
1595,0,2,2,3,0,0,1,0,3
1596,1,0,1,2,1,1,4,2,1
1598,0,2,2,3,0,0,1,0,3
1600,1,0,1,2,1,1,4,2,1
1601,0,2,2,3,0,0,1,0,3
1602,0,2,0,1,5,4,7,6,4
1603,0,2,2,3,0,0,1,0,3
1604,0,2,2,3,0,0,1,0,2
1605,0,2,2,3,0,0,1,7,7
1606,1,0,1,2,1,6,2,1,9
1607,0,2,2,3,0,0,1,0,3
1610,0,2,2,3,0,0,1,0,3
1611,0,2,2,3,0,0,1,0,3
1613,0,2,2,3,0,0,1,0,3
1614,0,2,2,3,0,0,1,0,2
1617,0,2,2,3,0,0,1,0,3
1620,0,2,2,3,0,0,1,0,3
1621,0,2,2,3,0,0,1,0,3
1622,0,2,2,3,0,0,1,0,3
1623,0,2,2,0,0,0,5,4,8
1626,0,2,2,0,0,0,5,4,8
1629,0,2,2,0,0,0,5,4,8
1630,0,2,2,3,0,0,1,7,7
1631,1,0,1,2,1,1,4,2,1
1632,0,2,2,3,0,0,1,0,3
1633,0,2,2,3,0,0,1,0,3
1634,0,2,2,0,0,0,5,4,8
1638,1,0,1,2,1,1,4,2,1
1639,0,2,2,3,0,0,1,0,3
1641,0,2,0,1,5,4,7,6,4
1643,1,0,1,2,1,6,2,1,9
1644,1,0,1,2,1,1,4,2,1
1646,0,2,2,3,0,0,1,0,3
1649,0,2,2,0,0,6,5,4,8
1652,1,0,1,2,1,1,4,2,1
1658,0,2,2,0,0,6,5,4,8
1660,1,0,1,2,1,6,2,1,9
1665,0,2,0,1,4,5,3,8,5
1666,0,2,2,3,0,0,1,0,3
1667,1,0,1,2,1,1,4,2,1
1668,0,2,2,3,0,0,1,7,7
1669,0,1,3,4,3,2,0,5,0
1670,1,0,1,2,1,1,4,2,1
1672,1,0,1,2,1,1,4,2,1
1675,0,2,2,3,0,0,1,7,7
1676,0,2,2,0,0,0,5,4,8
1677,0,2,2,3,0,0,1,7,7
1679,0,2,2,3,0,0,1,0,3
1681,0,2,2,3,0,0,1,0,3
1683,0,2,0,1,4,5,3,8,5
1684,0,2,2,3,0,0,1,0,3
1685,1,0,1,2,1,1,4,2,1
1686,0,2,2,3,0,0,1,0,3
1688,0,2,2,3,0,0,1,7,7
1693,1,0,1,2,1,1,4,2,1
1694,0,1,3,4,2,3,6,3,6
1695,1,0,1,2,1,1,4,2,1
1697,1,0,1,2,1,1,4,2,1
1698,1,0,1,2,1,1,4,2,1
1699,0,2,2,3,0,0,1,0,2
1700,0,2,2,0,0,0,5,4,8
1703,1,0,0,0,4,6,2,1,9
1704,1,0,1,2,1,1,4,2,1
1706,1,0,1,2,1,1,4,2,1
1708,0,2,2,3,0,0,1,0,3
1709,0,2,2,0,0,0,5,4,8
1710,1,0,1,2,1,6,2,1,9
1712,0,2,2,3,0,0,1,0,3
1713,0,2,2,3,0,0,1,0,3
1718,1,0,1,2,1,1,4,2,1
1720,0,2,2,3,0,0,1,0,3
1721,0,2,2,3,0,0,1,0,3
1722,1,0,1,2,1,1,4,2,1
1724,1,0,1,2,1,1,4,2,1
1727,0,2,2,3,0,0,1,0,3
1729,1,0,1,2,1,6,2,1,9
1732,0,2,2,3,0,0,1,0,3
1733,0,2,2,3,0,0,1,0,3
1734,0,2,2,3,0,0,1,7,7
1735,1,0,1,2,1,1,4,2,1
1737,0,2,2,0,0,6,5,4,8
1738,1,0,1,2,1,1,4,2,1
1739,0,2,2,3,0,0,1,0,3
1740,1,0,1,2,1,6,2,1,9
1741,0,2,2,3,0,0,1,0,2
1743,1,0,1,2,1,1,4,2,1
1744,0,2,2,3,0,0,1,7,7
1746,0,2,2,3,0,0,1,7,7
1748,0,2,2,3,0,0,1,7,7
1755,1,0,1,2,1,6,2,1,9
1756,0,2,0,1,4,5,3,8,5
1757,0,2,2,3,0,0,1,0,3
1762,1,0,1,2,1,1,4,2,1
1764,0,2,2,3,0,0,1,0,3
1766,0,2,2,3,0,0,1,0,3
1770,1,0,1,0,4,6,2,1,9
1771,0,2,2,3,0,0,1,0,3
1772,1,0,1,2,1,1,4,2,1
1773,0,2,2,3,0,0,1,0,2
1778,0,1,3,4,3,2,0,5,0
1781,0,2,2,0,0,6,5,4,8
1782,1,0,1,2,1,1,4,2,1
1786,0,2,2,3,0,0,1,0,3
1787,0,2,2,3,0,0,1,0,2
1788,1,0,1,2,1,1,4,2,1
1791,0,2,2,3,0,0,1,7,7
1794,0,2,2,3,0,0,1,0,2
1797,0,2,2,3,0,0,1,7,7
1799,0,2,2,3,0,0,1,0,3
1800,0,2,2,3,0,0,1,7,7
1801,0,2,2,3,0,0,1,0,3
1804,0,2,2,3,0,0,1,0,3
1807,0,2,2,3,0,0,1,0,2
1808,0,2,2,3,0,0,1,7,7
1811,0,2,2,3,0,0,1,0,3
1816,1,0,1,2,1,1,4,2,1
1822,1,0,1,2,1,1,4,2,1
1824,1,0,1,2,1,6,2,1,9
1825,1,0,1,2,1,1,4,2,1
1828,1,0,1,2,1,1,4,2,1
1830,0,1,3,4,2,3,6,3,6
1832,1,0,1,2,1,1,4,2,1
1835,1,0,1,2,1,1,4,2,1
1836,1,0,1,2,1,1,4,2,1
1843,0,1,3,4,2,3,6,3,6
1848,0,2,2,3,0,0,1,7,7
1849,0,2,2,3,0,0,1,0,3
1853,1,0,1,2,1,1,4,2,1
1854,0,2,2,3,0,0,1,0,3
1855,1,0,1,2,1,1,4,2,1
1856,0,2,2,3,0,0,1,0,2
1857,0,2,2,3,0,0,1,0,2
1858,1,0,1,2,1,1,4,2,1
1859,0,2,2,0,0,0,5,4,8
1861,1,0,1,2,1,6,2,1,9
1863,0,2,2,3,0,0,1,0,2
1868,1,0,1,2,1,1,4,2,1
1869,0,2,2,3,0,0,1,7,7
1875,1,0,1,2,1,1,4,2,1
1877,0,2,2,3,0,0,1,0,2
1880,0,2,2,3,0,0,1,0,2
1881,0,2,2,3,0,0,1,7,7
1882,1,0,1,2,1,1,4,2,1
1883,0,2,2,0,0,0,5,4,8
1886,1,0,1,2,1,1,4,2,1
1887,0,2,2,3,0,0,1,0,3
1889,0,1,3,4,3,2,0,5,0
1890,0,2,2,3,0,0,1,0,2
1891,0,1,3,4,3,2,0,5,0
1892,0,2,2,3,0,0,1,7,7
1894,0,1,3,4,3,2,0,5,0
1895,0,2,2,3,0,0,1,0,3
1896,0,2,2,3,0,0,1,7,7
1898,1,0,1,2,1,1,4,2,1
1899,0,2,2,3,0,0,1,7,7
1900,0,2,2,0,0,0,5,4,8
1904,0,2,0,1,5,4,7,6,4
1906,0,1,3,4,3,2,0,5,0
1909,0,2,0,1,5,4,7,6,4
1910,0,2,2,3,0,0,1,7,7
1911,1,0,1,2,1,6,2,1,9
1912,0,2,2,3,0,0,1,0,2
1913,0,2,2,3,0,0,1,7,7
1914,1,0,1,2,1,1,4,2,1
1915,0,2,2,3,0,0,1,0,3
1916,1,0,1,2,1,6,2,1,9
1917,0,2,0,1,4,5,3,8,5
1918,0,2,2,3,0,0,1,0,3
1920,1,0,1,2,1,1,4,2,1
1922,0,2,2,0,0,0,5,4,8
1923,1,0,1,2,1,6,2,1,9
1924,1,0,1,2,1,1,4,2,1
1925,0,2,2,0,0,0,5,4,8
1927,0,2,2,3,0,0,1,0,3
1929,1,0,1,2,1,1,4,2,1
1931,0,2,2,3,0,0,1,7,7
1932,1,0,1,2,1,1,4,2,1
1936,0,2,2,3,0,0,1,0,2
1937,0,2,2,3,0,0,1,0,3
1938,0,2,2,3,0,0,1,7,7
1941,1,0,1,2,1,1,4,2,1
1944,1,0,1,2,1,1,4,2,1
1947,0,2,2,3,0,0,1,0,3
1950,1,0,1,2,1,1,4,2,1
1951,0,2,2,3,0,0,1,0,3
1954,0,2,2,3,0,0,1,0,3
1956,0,2,0,1,5,4,7,6,4
1957,0,2,2,3,0,0,1,7,7
1958,0,2,2,0,0,0,5,4,8
1960,0,2,2,3,0,0,1,0,3
1961,0,2,2,3,0,0,1,0,3
1962,0,2,2,3,0,0,1,0,3
1964,0,1,0,1,4,5,3,8,5
1966,0,2,2,3,0,0,1,0,3
1971,1,0,1,2,1,6,2,1,9
1972,0,2,2,3,0,0,1,0,3
1974,1,0,1,2,1,6,2,1,9
1975,1,0,1,2,1,1,4,2,1
1976,0,2,2,3,0,0,1,0,3
1980,1,0,1,2,1,1,4,2,1
1981,0,2,2,3,0,0,1,0,3
1982,0,2,0,1,5,4,7,6,4
1983,0,2,2,3,0,0,1,0,3
1984,0,2,2,3,0,0,1,7,7
1985,0,2,2,3,0,0,1,0,3
1986,0,2,2,3,0,0,1,0,2
1987,0,2,2,3,0,0,1,0,3
1989,1,0,1,2,1,1,4,2,1
1990,0,1,3,4,2,3,6,3,6
1992,1,0,1,2,1,6,2,1,9
1993,1,0,1,2,1,6,2,1,9
1995,0,2,2,0,0,0,5,4,8
1999,0,2,2,3,0,0,1,7,7
2001,0,2,2,3,0,0,1,0,2
2003,1,0,1,2,1,1,4,2,1
2005,0,2,2,3,0,0,1,0,3
2006,0,2,2,3,0,0,1,0,2
2009,0,2,2,3,0,0,1,7,7
2013,0,2,2,3,0,0,1,0,3
2014,0,2,2,3,0,0,1,0,2
2016,0,2,2,3,0,0,1,7,7
2017,0,2,2,3,0,0,1,0,3
2020,1,0,1,2,1,1,4,2,1
2021,0,2,2,3,0,0,1,7,7
2022,0,2,2,0,0,6,5,4,8
2025,1,0,1,2,1,1,4,2,1
2027,0,2,2,3,0,0,1,0,3
2030,0,2,2,3,0,0,1,0,2
2032,0,2,2,3,0,0,1,0,2
2035,0,2,2,3,0,0,1,0,3
2036,0,2,2,3,0,0,1,0,3
2041,1,0,1,2,1,1,4,2,1
2043,1,0,1,2,1,1,4,2,1
2044,0,2,2,3,0,0,1,0,3
2046,0,2,2,3,0,0,1,0,3
2047,1,0,1,2,1,6,2,1,9
2051,0,2,2,3,0,0,1,0,3
2052,0,0,0,0,4,6,2,1,9
2053,0,2,2,0,0,6,5,4,8
2054,0,2,2,3,0,0,1,0,3
2055,0,2,0,1,0,0,1,0,3
2056,1,0,1,2,1,6,2,1,9
2058,0,2,2,3,0,0,1,7,7
2059,1,0,1,2,1,1,4,2,1
2060,1,0,1,2,1,1,4,2,1
2062,0,2,2,3,0,0,1,0,3
2064,0,2,2,3,0,0,1,0,3
2065,1,0,1,2,1,1,4,2,1
2066,0,1,3,4,3,2,0,5,0
2068,0,1,3,4,3,2,0,5,0
2071,0,2,0,1,4,5,3,8,5
2074,0,2,2,3,0,0,1,0,3
2077,0,2,2,0,0,0,5,4,8
2078,0,2,2,3,0,0,1,0,3
2079,0,2,2,0,0,0,5,4,8
2080,0,2,2,3,0,0,1,0,3
2083,1,0,1,0,4,6,2,1,9
2087,1,0,1,2,1,6,2,1,9
2089,0,1,3,4,3,2,0,5,0
2090,0,2,2,3,0,0,1,0,3
2091,0,2,2,3,0,0,1,0,3
2095,0,2,2,3,0,0,1,7,7
2097,0,2,2,3,0,0,1,0,3
2098,0,2,2,3,0,0,1,7,7
2099,0,2,2,0,0,0,5,4,8
2100,1,0,1,2,1,1,4,2,1
2101,1,0,1,2,1,1,4,2,1
2105,0,2,2,3,0,0,1,0,3
2106,0,2,2,3,0,0,1,0,3
2107,0,2,2,3,0,0,1,7,7
2110,0,2,2,3,0,0,1,0,3
2112,0,2,2,3,0,0,1,7,7
2114,0,1,3,4,2,3,6,3,6
2115,1,0,1,2,1,1,4,2,1
2122,1,0,1,2,1,1,4,2,1
2123,1,0,1,2,1,1,4,2,1
2128,0,2,2,3,0,0,1,0,3
2129,0,2,2,3,0,0,1,0,3
2130,0,1,3,4,3,2,0,5,0
2132,0,2,2,3,0,0,1,0,2
2135,1,0,1,2,1,1,4,2,1
2138,0,2,2,0,0,0,5,4,8
2140,1,0,1,2,1,6,2,1,9
2141,0,2,2,3,0,0,1,0,3
2142,0,2,2,3,0,0,1,0,3
2143,1,0,1,2,1,6,2,1,9
2147,0,2,2,3,0,0,1,0,3
2148,0,2,0,1,4,5,3,8,5
2154,1,0,1,2,1,1,4,2,1
2155,0,2,2,3,0,0,1,0,2
2156,0,2,2,3,0,0,1,0,3
2160,1,0,1,2,1,1,4,2,1
2162,0,2,2,3,0,0,1,0,3
2164,0,2,2,0,0,0,5,4,8
2165,1,0,1,2,1,1,4,2,1
2167,1,0,1,2,1,1,4,2,1
2168,0,2,2,3,0,0,1,0,3
2170,0,2,2,3,0,0,1,7,7
2172,1,0,1,2,1,1,4,2,1
2173,0,2,2,3,0,0,1,0,2
2174,0,2,2,3,0,0,1,7,7
2175,0,2,2,3,0,0,1,0,3
2176,0,2,2,3,0,0,1,0,3
2178,1,0,1,2,1,6,2,1,9
2180,1,0,1,2,1,6,2,1,9
2181,0,2,2,3,0,0,1,0,3
2183,1,0,1,2,1,1,4,2,1
2191,0,2,2,3,0,0,1,7,7
2192,0,2,2,3,0,0,1,7,7
2193,0,2,2,3,0,0,1,7,7
2197,0,2,0,1,5,4,7,6,4
2202,1,0,1,2,1,1,4,2,1
2204,0,2,2,3,0,0,1,0,3
2205,0,1,3,3,3,2,0,5,2
2206,0,2,2,3,0,0,1,0,3
2207,0,2,2,3,0,0,1,7,7
2212,0,2,2,3,0,0,1,0,3
2217,0,2,2,3,0,0,1,0,2
2219,0,2,2,3,0,0,1,7,7
2220,0,2,2,3,0,0,1,7,7
2221,0,2,2,3,0,0,1,0,3
2223,0,2,2,3,0,0,1,0,2
2225,0,2,2,3,0,0,1,0,3
2226,1,0,1,2,1,1,4,2,1
2227,0,2,2,3,0,0,1,7,7
2228,0,2,2,3,0,0,1,7,7
2231,0,1,3,4,3,2,0,5,0
2232,0,2,0,1,4,5,3,8,5
2233,0,2,2,3,0,0,1,7,7
2236,1,0,1,2,1,1,4,2,1
2238,1,0,1,2,1,1,4,2,1
2240,0,2,2,3,0,0,1,0,3
2246,0,2,2,3,0,0,1,0,3
2247,1,0,1,2,1,1,4,2,1
2249,0,2,2,3,0,0,1,7,7
2250,0,2,2,3,0,0,1,0,3
2252,0,1,3,4,3,2,0,5,0
2255,0,2,2,3,0,0,1,0,3
2256,0,2,2,3,0,0,1,7,7
2258,1,0,1,2,1,6,2,1,9
2259,0,2,2,3,0,0,1,0,3
2260,0,2,2,3,0,0,1,0,2
2263,0,2,2,3,0,0,1,0,3
2264,1,0,1,2,1,6,2,1,9
2265,1,0,1,2,1,1,4,2,1
2267,0,2,2,3,0,0,1,0,2
2268,1,0,1,2,1,1,4,2,1
2270,1,0,1,2,1,6,2,1,9
2271,0,2,2,3,0,0,1,7,7
2272,0,2,2,3,0,0,1,0,2
2273,0,2,2,3,0,0,1,7,7
2274,0,2,2,3,0,0,1,0,3
2276,0,2,2,3,0,0,1,0,2
2277,0,1,3,4,3,2,0,5,0
2280,0,2,2,3,0,0,1,0,3
2281,1,0,1,2,1,1,4,2,1
2282,0,1,3,4,3,2,0,5,0
2288,0,1,3,4,2,3,6,3,6
2292,0,2,2,3,0,0,1,0,3
2294,0,1,3,4,2,3,6,3,6
2295,0,2,2,3,0,0,1,0,3
2296,1,0,1,2,1,6,2,1,9
2297,0,2,2,3,0,0,1,0,3
2298,1,0,1,2,1,6,2,1,9
2299,0,2,2,3,0,0,1,0,3
2309,0,2,2,0,0,0,5,4,8
2310,0,2,2,3,0,0,1,0,3
2312,0,2,2,3,0,0,1,0,3
2314,0,2,2,3,0,0,1,0,3
2317,1,0,1,2,1,1,4,2,1
2319,0,2,2,0,0,6,5,4,8
2320,0,2,2,3,0,0,1,7,7
2321,0,2,2,0,0,0,5,4,8
2324,0,2,2,3,0,0,1,7,7
2326,0,2,0,1,4,5,3,8,5
2331,1,0,1,2,1,1,4,2,1
2335,0,2,2,3,0,0,1,0,3
2336,0,2,2,0,0,0,5,4,8
2339,0,2,2,3,3,2,0,5,3
2340,0,2,2,0,0,6,5,4,8
2342,1,0,1,2,1,1,4,2,1
2343,0,2,2,3,0,0,1,0,3
2346,1,0,1,2,1,1,4,2,1
2352,1,0,1,2,1,1,4,2,1
2353,0,2,2,3,0,0,1,0,2
2354,0,1,3,4,3,2,0,5,0
2355,0,2,2,3,0,0,1,0,3
2356,0,2,2,3,0,0,1,0,2
2357,0,2,0,1,5,4,7,6,4
2360,0,2,2,3,0,0,1,0,3
2362,0,2,2,3,0,0,1,7,7
2365,0,2,2,0,0,0,5,4,8
2367,1,0,1,2,1,1,4,2,1
2368,0,2,2,3,0,0,1,7,7
2371,0,2,2,3,0,0,1,0,3
2372,0,2,2,3,0,0,1,0,3
2374,0,2,2,3,0,0,1,0,3
2376,0,2,2,3,0,0,1,0,3
2378,0,2,2,3,0,0,1,0,3
2379,0,2,0,1,4,5,3,8,5
2380,0,2,2,3,0,0,1,0,3
2381,0,2,0,1,4,5,3,8,5
2382,0,2,2,3,0,0,1,0,3
2383,0,2,2,3,0,0,1,7,7
2389,1,0,1,2,1,1,4,2,1
2390,0,2,2,3,0,0,1,0,2
2391,1,0,1,2,1,1,4,2,1
2398,0,2,2,3,0,0,1,0,3
2399,0,2,2,3,0,0,1,0,2
2402,0,2,2,3,0,0,1,0,3
2404,0,2,2,3,0,0,1,7,7
2405,0,2,2,3,0,0,1,0,3
2406,0,2,2,3,0,0,1,0,3
2409,0,2,1,3,1,1,4,2,1
2411,0,1,3,4,3,2,0,5,0
2412,1,0,1,2,1,6,2,1,9
2413,0,2,2,3,0,0,1,0,3
2415,1,0,1,2,1,1,4,2,1
2417,0,2,2,0,0,0,5,4,8
2418,1,0,1,2,1,1,4,2,1
2419,1,0,1,2,1,1,4,2,1
2420,0,2,2,3,0,0,1,0,3
2424,0,2,2,3,0,0,1,0,3
2426,0,2,2,3,0,0,1,7,7
2427,0,2,2,3,0,0,1,0,3
2428,0,2,2,3,0,0,1,0,3
2429,1,0,1,2,1,1,4,2,1
2431,1,0,1,2,1,1,4,2,1
2432,0,2,2,3,0,0,1,7,7
2435,1,0,1,2,1,1,4,2,1
2436,0,2,2,3,0,0,1,0,3
2441,1,0,1,2,1,6,2,1,9
2443,1,0,1,2,1,1,4,2,1
2445,0,2,2,3,0,0,1,0,3
2446,0,2,2,3,0,0,1,7,7
2447,0,2,2,3,0,0,1,0,3
2448,0,2,2,3,0,0,1,0,3
2450,0,2,2,3,0,0,1,0,3
2451,1,0,1,2,1,6,2,1,9
2452,0,2,2,3,0,0,1,0,3
2453,0,2,2,3,0,0,1,0,3
2454,0,2,0,1,5,4,7,6,4
2455,0,2,2,3,0,0,1,0,3
2457,0,2,2,3,0,0,1,0,3
2459,1,0,1,2,1,1,4,2,1
2460,0,2,2,3,0,0,1,0,3
2461,0,2,2,3,0,0,1,7,7
2467,0,1,3,4,3,2,0,5,0
2468,0,2,2,3,0,0,1,0,3
2469,1,0,0,0,4,6,2,1,9
2471,0,2,2,3,0,0,1,7,7
2472,1,0,1,2,1,1,4,2,2
2473,0,2,2,3,0,0,1,0,2
2474,0,2,2,3,0,0,1,0,3
2475,0,2,2,3,0,0,1,0,3
2477,0,2,0,1,4,5,3,8,5
2479,0,2,2,3,0,0,1,0,3
2480,0,2,2,3,0,0,1,0,3
2481,0,2,2,3,0,0,1,7,7
2485,0,2,0,1,5,4,7,6,4
2486,1,0,1,2,1,1,4,2,1
2489,0,2,2,0,0,0,5,4,8
2490,0,2,2,3,0,0,1,7,7
2491,0,2,2,3,0,0,1,0,3
2492,0,2,2,0,0,0,5,4,8
2496,1,0,1,2,1,1,4,2,1
2497,0,2,2,3,0,0,1,0,2
2498,0,2,2,3,0,0,1,0,3
2500,0,2,2,3,0,0,1,0,3
2502,0,2,2,3,0,0,1,0,3
2505,0,2,2,3,0,0,1,7,7
2506,0,2,2,0,0,0,5,4,8
2508,0,2,2,3,0,0,1,7,7
2510,0,2,2,3,0,0,1,0,3
2513,0,2,2,3,0,0,1,7,7
2514,1,0,1,2,1,1,4,2,1
2518,0,2,2,3,0,0,1,0,2
2519,1,0,1,2,1,1,4,2,1
2520,0,1,3,4,3,2,0,5,0
2522,0,2,2,3,0,0,1,7,7
2523,0,2,2,3,0,0,1,0,3
2524,0,2,2,0,0,0,5,4,8
2526,0,2,2,3,0,0,1,7,7
2532,0,2,2,3,0,0,1,7,7
2534,0,2,0,1,4,5,3,8,5
2535,0,2,2,3,0,0,1,0,3
2536,1,0,1,2,1,1,4,2,1
2540,0,1,3,4,3,2,0,5,0
2547,1,0,1,2,1,1,4,2,1
2550,0,2,2,3,0,0,1,7,7
2551,0,2,2,3,0,0,1,0,2
2552,0,2,2,3,0,0,1,0,3
2553,0,2,2,3,0,0,1,0,3
2554,0,2,2,3,0,0,1,0,2
2557,0,2,2,3,0,0,1,0,3
2559,1,0,1,2,1,1,4,2,1
2560,0,1,3,4,3,2,0,5,0
2562,0,2,2,3,0,0,1,7,7
2564,1,0,1,2,1,1,4,2,1
2565,0,1,3,4,3,2,0,5,0
2568,0,2,2,3,0,0,1,7,7
2569,1,0,1,2,1,6,2,1,9
2570,1,0,1,2,1,1,4,2,1
2571,1,0,1,2,1,1,4,2,1
2575,0,2,2,3,0,0,1,0,3
2576,0,1,3,4,3,2,0,5,0
2577,1,0,1,2,1,1,4,2,1
2579,1,0,1,2,1,1,4,2,1
2583,1,0,1,2,1,1,4,2,1
2584,1,0,1,2,1,1,4,2,1
2585,1,0,1,2,1,1,4,2,1
2587,0,1,3,4,3,2,0,5,0
2590,0,2,0,1,4,5,3,8,5
2592,1,0,1,2,1,6,2,1,9
2593,1,0,0,0,1,6,2,1,9
2598,1,0,1,2,1,1,4,2,1
2602,0,2,2,3,0,0,1,7,7
2603,0,1,3,4,3,2,0,5,0
2604,0,2,2,3,0,0,1,0,3
2605,1,0,1,2,1,6,2,1,9
2606,0,2,0,1,4,5,3,8,5
2607,0,2,0,1,5,4,7,6,4
2608,1,0,1,2,1,1,4,2,1
2609,0,2,2,3,0,0,1,0,3
2610,1,0,1,2,1,1,4,2,1
2612,1,0,1,2,1,1,4,2,1
2620,0,2,2,3,0,0,1,0,3
2621,1,0,1,2,1,1,4,2,1
2622,0,2,2,3,0,0,1,7,7
2623,1,0,1,2,1,1,4,2,1
2624,1,0,1,2,1,6,2,1,9
2625,1,0,1,2,1,6,2,1,9
2627,1,0,1,2,1,1,4,2,1
2628,1,0,1,2,1,1,4,2,1
2629,0,2,0,1,4,5,3,8,5
2631,0,2,0,1,5,4,7,6,4
2633,0,2,2,3,0,0,1,0,2
2634,0,2,2,3,0,0,1,0,2
2635,0,2,0,1,5,4,7,6,4
2637,1,0,1,2,1,6,2,1,9
2638,1,0,1,2,1,1,4,2,1
2640,0,2,2,3,0,0,1,0,3
2641,0,2,2,3,0,0,1,0,3
2643,0,2,2,3,0,0,1,0,3
